sex,race,case_type,wcisclass,age_offense,prior_felony,prior_misdemeanor,prior_criminal_traffic,highest_severity,release,is_recid_new,recid_180d,violent_crime,recid_180d_violent
1,3,2,16,21,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,0,31,26,0,1,0,7.0,1,1.0,1.0,0,0.0
1,3,0,31,27,0,1,1,7.0,1,0.0,0.0,0,0.0
1,0,2,16,18,0,0,0,7.0,1,1.0,1.0,0,0.0
1,0,1,39,19,0,1,0,7.0,1,0.0,0.0,0,0.0
1,0,2,5,26,1,1,0,10.0,1,0.0,0.0,0,0.0
1,3,0,35,27,0,0,0,7.0,0,0.0,0.0,0,0.0
1,0,0,31,21,1,0,0,7.0,1,0.0,0.0,0,0.0
1,0,0,31,24,2,0,2,7.0,1,0.0,0.0,0,0.0
1,0,0,31,24,2,0,2,7.0,1,0.0,0.0,0,0.0
1,0,1,16,26,1,0,3,14.0,1,0.0,0.0,0,0.0
1,0,2,62,35,2,0,3,10.0,1,0.0,0.0,0,0.0
1,3,0,26,21,0,0,0,7.0,0,1.0,1.0,0,0.0
1,3,0,35,23,0,0,1,7.0,0,0.0,0.0,0,0.0
1,3,0,35,36,0,0,2,7.0,0,1.0,1.0,0,0.0
1,3,0,35,39,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,11,25,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,16,17,1,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,7,17,0,1,0,15.0,1,0.0,0.0,0,0.0
1,3,2,49,20,1,1,0,10.0,1,0.0,0.0,0,0.0
1,3,1,7,24,1,2,0,10.0,1,1.0,1.0,0,1.0
1,3,2,6,25,2,3,1,10.0,1,1.0,1.0,1,0.0
1,3,2,31,25,2,3,1,7.0,0,1.0,1.0,0,0.0
1,3,0,35,24,3,4,0,7.0,1,1.0,1.0,0,1.0
1,3,1,18,25,2,4,1,13.0,1,1.0,1.0,1,1.0
1,3,1,7,27,3,4,1,16.0,0,1.0,1.0,1,0.0
1,3,2,49,29,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,0,35,32,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,26,0,0,0,7.0,0,1.0,1.0,0,0.0
1,3,1,37,32,0,1,0,13.0,1,0.0,0.0,1,0.0
1,3,2,43,20,0,0,0,9.0,1,0.0,0.0,1,0.0
1,3,1,39,22,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,13,25,0,0,1,9.0,1,1.0,1.0,0,0.0
1,3,2,16,17,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,7,21,0,2,0,12.0,1,1.0,1.0,1,0.0
1,3,2,49,24,1,4,0,10.0,1,1.0,1.0,0,0.0
1,3,2,49,24,1,4,0,10.0,1,1.0,1.0,0,0.0
1,3,2,5,24,1,4,0,10.0,1,1.0,1.0,0,0.0
1,3,0,31,26,1,6,0,7.0,1,0.0,0.0,0,0.0
1,3,1,16,26,1,6,0,7.0,1,0.0,0.0,0,0.0
1,3,2,11,33,2,6,1,10.0,0,0.0,0.0,0,0.0
1,3,2,6,17,0,0,0,10.0,1,1.0,1.0,1,0.0
1,3,2,49,19,0,2,0,10.0,0,1.0,1.0,0,1.0
1,3,1,1,20,0,5,0,10.0,0,1.0,1.0,1,0.0
1,3,2,16,20,1,4,0,7.0,1,1.0,1.0,0,0.0
1,3,2,49,20,1,4,0,10.0,1,1.0,1.0,0,0.0
1,3,2,11,23,3,5,0,10.0,0,1.0,1.0,0,1.0
1,3,1,5,23,2,6,0,10.0,0,1.0,1.0,0,1.0
1,3,1,16,24,3,7,0,12.0,0,1.0,1.0,1,0.0
1,3,1,7,22,3,8,0,10.0,1,1.0,1.0,0,1.0
1,3,2,49,25,4,7,0,10.0,0,1.0,1.0,0,1.0
1,3,2,6,25,4,8,0,10.0,1,1.0,1.0,1,0.0
1,0,1,55,17,0,1,0,10.0,1,0.0,0.0,0,0.0
1,0,2,49,17,1,0,0,10.0,1,0.0,0.0,0,0.0
1,0,2,62,21,1,1,0,10.0,1,0.0,0.0,0,0.0
1,3,1,14,17,0,0,0,12.0,1,0.0,0.0,0,0.0
1,3,0,35,25,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,11,37,0,3,0,10.0,1,1.0,1.0,0,0.0
1,3,2,50,38,0,3,0,10.0,1,1.0,1.0,0,0.0
1,3,2,5,38,0,5,0,10.0,1,0.0,0.0,0,0.0
1,3,2,50,38,0,5,0,10.0,1,0.0,0.0,0,0.0
1,3,2,49,29,0,1,0,9.0,1,0.0,0.0,0,0.0
1,3,2,61,52,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,0,35,30,0,0,0,7.0,0,0.0,0.0,0,0.0
1,1,1,16,18,0,0,0,13.0,1,0.0,0.0,0,0.0
1,1,2,13,22,1,2,0,9.0,1,0.0,0.0,0,0.0
1,1,2,15,26,1,3,0,7.0,0,1.0,1.0,0,0.0
1,1,0,31,27,1,6,0,7.0,1,1.0,1.0,0,0.0
1,1,0,31,28,1,6,1,7.0,1,1.0,1.0,0,0.0
1,1,2,13,28,1,6,2,9.0,1,0.0,0.0,0,0.0
1,3,0,35,30,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,42,0,0,1,7.0,0,1.0,1.0,0,0.0
1,3,0,31,43,0,0,2,7.0,1,0.0,0.0,0,0.0
1,3,2,11,21,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,1,18,29,0,1,0,10.0,1,1.0,1.0,1,1.0
1,3,0,35,23,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,35,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,38,0,0,1,7.0,0,0.0,0.0,0,0.0
1,3,2,13,25,0,1,0,9.0,1,0.0,0.0,0,0.0
1,3,1,14,31,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,37,26,0,2,0,13.0,1,0.0,0.0,1,0.0
1,3,0,49,29,3,3,0,7.0,0,1.0,1.0,0,1.0
1,3,1,44,30,2,3,1,14.0,0,1.0,1.0,1,1.0
1,3,1,5,30,3,3,1,13.0,1,1.0,1.0,0,0.0
1,3,1,44,31,4,3,1,9.0,1,1.0,1.0,0,1.0
1,3,1,6,33,5,3,1,13.0,1,1.0,1.0,1,0.0
1,3,2,16,34,6,3,1,7.0,1,0.0,0.0,0,0.0
1,3,2,11,26,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,13,29,3,0,0,9.0,1,0.0,0.0,0,0.0
1,3,0,31,29,3,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,15,34,3,1,1,7.0,0,0.0,0.0,0,0.0
1,3,2,55,18,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,1,14,21,0,1,0,7.0,0,0.0,0.0,0,0.0
1,3,2,62,28,0,1,1,10.0,1,0.0,0.0,0,0.0
1,3,2,15,37,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,2,16,18,0,2,0,7.0,1,1.0,1.0,0,0.0
1,3,2,55,18,0,5,0,10.0,0,0.0,0.0,0,0.0
1,3,2,47,18,0,5,0,10.0,0,0.0,0.0,0,0.0
1,3,2,49,18,0,5,0,10.0,0,0.0,0.0,0,0.0
1,3,2,55,18,0,5,0,10.0,0,0.0,0.0,0,0.0
1,3,2,55,18,0,5,0,10.0,0,0.0,0.0,0,0.0
1,3,1,6,22,0,6,0,10.0,1,1.0,1.0,1,0.0
1,3,2,31,23,1,7,0,7.0,1,0.0,0.0,0,0.0
1,3,2,5,23,1,7,0,10.0,0,0.0,0.0,0,0.0
1,3,1,23,24,0,0,0,10.0,1,1.0,1.0,0,0.0
1,3,1,23,25,1,0,0,13.0,1,0.0,0.0,0,0.0
1,3,1,16,25,1,0,0,12.0,0,1.0,1.0,0,0.0
1,3,2,61,26,2,2,0,7.0,1,1.0,1.0,0,0.0
1,3,2,13,26,2,2,0,9.0,1,1.0,1.0,0,0.0
1,3,2,13,26,2,2,0,9.0,1,1.0,1.0,0,0.0
1,3,1,16,27,3,3,0,12.0,0,0.0,0.0,0,0.0
1,3,1,5,28,3,3,0,13.0,0,1.0,1.0,0,0.0
1,3,2,49,31,5,4,1,10.0,1,0.0,0.0,0,0.0
1,3,1,62,31,4,5,1,12.0,1,0.0,0.0,0,0.0
1,3,2,6,31,5,4,1,10.0,1,0.0,0.0,1,0.0
1,3,0,35,35,6,5,1,7.0,0,0.0,0.0,0,0.0
1,3,0,35,30,4,0,0,7.0,0,1.0,1.0,0,0.0
1,3,1,38,30,4,0,1,10.0,1,0.0,0.0,0,0.0
1,3,0,35,34,5,0,1,7.0,0,1.0,1.0,0,0.0
1,3,1,38,30,4,0,2,16.0,1,1.0,1.0,0,0.0
1,3,0,31,36,5,0,3,7.0,1,1.0,1.0,0,0.0
1,3,0,31,37,5,0,4,7.0,0,1.0,1.0,0,1.0
1,3,2,6,38,5,0,5,10.0,1,0.0,0.0,1,0.0
1,3,1,0,17,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,2,49,21,1,2,0,10.0,1,1.0,1.0,0,0.0
1,3,2,5,21,1,2,0,10.0,0,1.0,1.0,0,0.0
1,3,2,5,21,1,3,0,10.0,1,0.0,0.0,0,0.0
1,3,2,5,22,1,3,0,10.0,1,0.0,0.0,1,0.0
1,3,2,16,18,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,16,22,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,0,35,24,0,0,0,7.0,0,1.0,1.0,0,0.0
1,3,0,31,26,2,1,3,7.0,0,1.0,1.0,0,1.0
1,3,0,35,26,2,1,3,7.0,0,1.0,1.0,0,1.0
1,3,1,53,27,1,1,4,9.0,1,1.0,1.0,1,1.0
1,3,1,5,26,1,1,4,13.0,1,1.0,1.0,0,1.0
1,3,2,27,27,2,0,4,10.0,1,1.0,1.0,0,1.0
1,3,0,31,27,2,1,3,7.0,0,1.0,1.0,0,1.0
1,3,2,43,28,2,1,4,9.0,0,0.0,0.0,1,0.0
1,3,0,35,28,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,15,28,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,0,35,33,0,1,1,7.0,0,0.0,0.0,0,0.0
1,3,2,16,33,0,1,1,7.0,1,0.0,0.0,0,0.0
1,0,0,35,29,0,0,0,7.0,1,1.0,1.0,0,0.0
1,0,0,35,30,0,0,1,7.0,1,0.0,0.0,0,0.0
1,3,2,43,28,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,1,38,24,0,1,0,13.0,1,0.0,0.0,1,0.0
1,3,1,44,18,0,0,0,10.0,1,1.0,1.0,0,0.0
1,3,2,49,19,1,1,0,10.0,0,0.0,0.0,0,0.0
1,3,2,49,20,1,1,0,10.0,1,0.0,0.0,0,0.0
1,1,0,31,28,1,1,0,7.0,1,1.0,1.0,0,0.0
1,1,2,13,29,1,1,1,9.0,1,1.0,1.0,0,0.0
1,1,2,49,29,1,3,1,10.0,1,1.0,1.0,0,0.0
1,1,2,31,29,1,4,1,7.0,1,1.0,1.0,0,0.0
1,1,2,5,30,1,5,1,10.0,0,1.0,1.0,0,0.0
1,1,2,5,31,1,5,1,10.0,0,1.0,1.0,0,0.0
1,1,0,35,32,1,6,1,7.0,1,1.0,1.0,0,0.0
1,1,0,31,34,1,6,2,7.0,1,0.0,0.0,0,0.0
1,1,1,36,38,1,6,3,13.0,1,1.0,1.0,0,0.0
1,1,0,31,39,2,6,3,7.0,1,1.0,1.0,0,1.0
1,1,1,6,40,2,6,4,13.0,1,0.0,0.0,1,0.0
1,0,1,16,30,1,0,0,12.0,1,0.0,0.0,0,0.0
1,3,2,13,22,2,1,0,9.0,0,0.0,0.0,0,0.0
1,3,2,10,21,2,1,0,10.0,1,0.0,0.0,1,0.0
1,3,2,50,33,4,2,0,10.0,0,0.0,0.0,0,0.0
1,3,0,31,28,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,31,22,0,1,0,7.0,1,1.0,1.0,0,0.0
1,3,0,31,22,0,2,0,7.0,0,1.0,1.0,0,0.0
1,3,0,31,24,0,2,1,7.0,1,1.0,1.0,0,0.0
1,3,1,16,25,0,2,2,7.0,0,1.0,1.0,0,0.0
1,3,0,35,34,2,2,2,7.0,1,0.0,0.0,0,0.0
1,3,1,6,32,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,0,26,24,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,55,19,0,1,0,10.0,1,0.0,0.0,0,0.0
1,3,2,13,19,0,1,0,9.0,0,0.0,0.0,0,0.0
1,3,0,31,23,0,2,0,7.0,1,1.0,1.0,0,0.0
1,3,0,31,24,0,2,1,7.0,1,0.0,0.0,0,0.0
1,3,2,5,22,0,1,0,10.0,0,1.0,1.0,0,0.0
1,3,2,62,22,0,4,0,10.0,1,1.0,1.0,0,0.0
1,3,2,5,22,0,4,0,10.0,1,1.0,1.0,0,0.0
1,3,2,5,22,0,4,0,10.0,1,1.0,1.0,0,0.0
1,3,2,43,22,0,5,0,10.0,0,1.0,1.0,0,0.0
1,3,2,49,23,0,6,0,10.0,1,1.0,1.0,0,0.0
1,3,2,12,23,0,8,0,10.0,0,1.0,1.0,0,0.0
1,3,2,49,23,0,8,0,10.0,0,1.0,1.0,0,0.0
1,3,1,18,24,0,9,0,13.0,1,1.0,1.0,0,0.0
1,3,2,13,28,2,14,0,9.0,1,0.0,0.0,0,0.0
1,3,2,5,29,2,14,0,10.0,1,0.0,0.0,0,0.0
1,3,2,5,29,2,14,0,10.0,1,0.0,0.0,0,0.0
1,3,1,16,32,2,15,0,12.0,1,1.0,1.0,0,0.0
1,3,0,34,32,3,15,0,7.0,1,1.0,1.0,0,0.0
1,3,0,34,34,3,16,1,7.0,1,1.0,1.0,0,0.0
1,3,0,35,24,0,1,0,7.0,0,0.0,0.0,0,0.0
1,3,2,16,21,0,0,1,7.0,1,0.0,0.0,0,0.0
1,3,1,14,25,0,1,1,12.0,1,0.0,0.0,0,0.0
1,3,1,16,34,1,1,1,7.0,0,0.0,0.0,0,0.0
1,1,2,55,30,0,0,0,10.0,1,1.0,1.0,0,1.0
1,1,2,6,30,0,1,0,10.0,0,1.0,1.0,1,1.0
1,1,2,6,31,0,2,0,10.0,0,0.0,0.0,1,0.0
1,0,1,37,47,2,0,0,10.0,1,0.0,0.0,1,0.0
1,3,2,16,18,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,2,62,22,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,1,16,27,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,16,27,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,13,18,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,0,35,24,0,1,0,7.0,0,1.0,1.0,0,0.0
1,3,0,31,24,0,1,1,7.0,1,1.0,1.0,0,0.0
1,3,0,35,29,0,1,3,7.0,0,1.0,0.0,0,0.0
1,3,0,31,32,0,1,4,7.0,1,1.0,1.0,0,0.0
1,3,0,43,33,0,1,5,7.0,1,0.0,0.0,0,0.0
1,3,2,62,19,0,0,0,9.0,1,1.0,1.0,0,0.0
1,3,2,16,20,0,1,0,7.0,1,1.0,1.0,0,1.0
1,3,2,43,21,0,2,0,10.0,0,1.0,1.0,1,1.0
1,3,2,6,22,0,5,0,10.0,1,1.0,1.0,1,0.0
1,3,2,5,23,0,6,1,10.0,1,1.0,1.0,0,0.0
1,3,0,35,22,0,7,0,7.0,0,1.0,1.0,0,0.0
1,3,2,5,24,1,8,2,10.0,0,1.0,1.0,0,0.0
1,3,1,14,27,2,9,2,15.0,1,1.0,1.0,0,0.0
1,3,1,5,27,2,9,2,13.0,1,1.0,1.0,0,0.0
1,3,1,16,28,8,9,2,12.0,1,1.0,1.0,0,0.0
1,3,1,5,29,8,9,2,13.0,1,1.0,1.0,0,0.0
1,3,1,5,29,8,9,2,13.0,1,1.0,1.0,0,0.0
1,3,1,14,29,8,9,2,15.0,1,1.0,1.0,0,0.0
1,3,1,55,31,9,9,2,13.0,1,1.0,1.0,0,0.0
1,3,1,33,20,0,0,0,10.0,1,0.0,0.0,0,0.0
1,0,1,40,21,1,1,0,11.0,1,1.0,1.0,0,0.0
1,0,0,31,23,2,1,0,7.0,1,1.0,1.0,0,0.0
1,0,0,31,24,2,1,1,7.0,1,1.0,1.0,0,0.0
1,0,0,31,25,2,1,2,7.0,0,0.0,0.0,0,0.0
1,0,2,16,34,2,1,3,7.0,1,0.0,0.0,0,0.0
1,0,0,31,23,0,0,0,7.0,0,1.0,1.0,0,0.0
1,0,2,13,24,0,0,1,9.0,0,0.0,0.0,0,0.0
1,0,2,49,27,0,1,1,10.0,0,1.0,1.0,0,0.0
1,0,0,31,27,0,2,2,7.0,1,0.0,0.0,0,0.0
1,0,0,31,27,0,2,2,7.0,1,0.0,0.0,0,0.0
1,0,1,62,34,0,2,3,14.0,1,0.0,0.0,0,0.0
1,3,2,16,21,0,0,0,7.0,1,0.0,0.0,0,0.0
1,0,1,14,20,0,0,0,15.0,1,0.0,0.0,0,0.0
1,0,1,16,24,1,0,0,12.0,0,0.0,0.0,0,0.0
1,3,2,15,29,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,2,16,29,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,2,49,24,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,2,11,32,0,1,0,10.0,1,0.0,0.0,0,0.0
1,3,2,16,17,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,6,19,1,1,0,10.0,1,0.0,0.0,1,0.0
1,3,2,11,20,1,1,0,10.0,1,0.0,0.0,0,0.0
1,3,1,28,24,1,2,0,13.0,1,0.0,0.0,1,0.0
1,3,2,16,17,1,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,16,19,0,1,0,12.0,1,1.0,1.0,0,0.0
1,3,1,16,22,1,1,0,7.0,1,0.0,0.0,0,0.0
1,3,2,6,18,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,2,31,24,0,1,0,7.0,1,1.0,1.0,0,0.0
1,3,1,55,26,0,2,0,10.0,1,1.0,1.0,0,0.0
1,3,2,16,29,1,2,0,7.0,1,0.0,0.0,0,0.0
1,3,0,31,35,1,3,0,7.0,0,0.0,0.0,0,0.0
1,3,2,49,18,2,1,0,7.0,1,1.0,1.0,0,0.0
1,3,1,33,17,1,2,0,12.0,1,1.0,1.0,0,0.0
1,3,1,11,17,1,2,0,12.0,1,1.0,1.0,0,0.0
1,3,2,16,17,2,1,0,7.0,1,1.0,1.0,0,0.0
1,3,0,31,18,2,2,0,7.0,1,1.0,1.0,0,0.0
1,3,0,31,20,2,2,1,7.0,1,0.0,0.0,0,0.0
1,3,2,13,31,2,2,2,9.0,1,0.0,0.0,0,0.0
1,0,1,62,32,1,0,0,7.0,1,1.0,1.0,0,0.0
1,0,2,13,35,2,1,0,9.0,1,0.0,0.0,0,0.0
1,0,2,6,35,2,1,0,10.0,1,0.0,0.0,1,0.0
1,0,2,6,17,0,0,0,10.0,1,1.0,1.0,1,0.0
1,0,2,55,18,0,3,0,10.0,1,1.0,1.0,0,1.0
1,0,2,32,18,0,3,0,10.0,1,1.0,1.0,0,1.0
1,0,2,6,19,0,3,0,10.0,1,1.0,1.0,1,1.0
1,0,1,16,23,2,6,1,12.0,1,0.0,0.0,0,0.0
1,0,1,54,23,2,6,2,13.0,1,0.0,0.0,1,0.0
1,0,0,35,23,2,6,1,7.0,0,0.0,0.0,0,0.0
1,0,1,36,24,2,6,1,13.0,1,0.0,0.0,0,0.0
1,0,2,13,48,0,3,0,9.0,1,0.0,0.0,0,0.0
1,0,2,5,48,0,3,0,10.0,1,0.0,0.0,0,0.0
1,0,2,61,50,0,0,0,7.0,0,0.0,0.0,0,0.0
1,0,2,49,16,0,5,0,10.0,1,1.0,1.0,0,0.0
1,0,2,55,16,0,5,0,10.0,1,1.0,1.0,0,0.0
1,0,2,12,16,0,5,0,10.0,1,1.0,1.0,0,0.0
1,0,2,49,16,0,8,0,10.0,0,1.0,1.0,0,1.0
1,0,2,55,16,0,8,0,10.0,0,1.0,1.0,0,1.0
1,0,1,6,18,5,10,0,13.0,0,0.0,0.0,1,0.0
1,0,1,16,17,0,0,0,7.0,1,0.0,0.0,0,0.0
1,0,2,13,26,0,0,0,9.0,1,1.0,1.0,0,0.0
1,0,2,13,27,0,2,0,9.0,1,0.0,0.0,0,0.0
1,0,2,61,27,0,2,0,7.0,1,0.0,0.0,0,0.0
1,3,0,31,20,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,0,59,23,0,1,0,7.0,0,1.0,1.0,0,0.0
1,3,2,13,24,0,0,1,9.0,1,1.0,1.0,0,0.0
1,3,2,49,24,0,1,1,10.0,1,0.0,0.0,0,0.0
1,3,0,31,21,0,1,0,7.0,1,1.0,1.0,0,0.0
1,3,0,31,23,0,1,2,7.0,1,1.0,1.0,0,0.0
1,3,0,31,25,1,1,3,7.0,1,1.0,1.0,0,0.0
1,3,1,7,25,0,1,6,10.0,1,0.0,0.0,0,0.0
1,3,0,31,26,1,1,5,7.0,1,0.0,0.0,0,0.0
1,3,0,31,29,1,1,6,7.0,0,1.0,1.0,0,0.0
1,3,0,49,32,1,2,8,10.0,1,1.0,1.0,0,0.0
1,3,2,5,33,2,2,9,10.0,1,1.0,1.0,0,0.0
1,3,1,7,33,1,3,9,15.0,1,1.0,1.0,0,0.0
1,0,2,62,21,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,16,18,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,16,22,0,1,0,7.0,0,0.0,0.0,0,0.0
1,3,2,16,27,0,2,0,7.0,1,1.0,1.0,0,0.0
1,3,0,31,28,0,3,0,7.0,1,0.0,0.0,0,0.0
1,3,2,55,18,0,0,0,10.0,1,1.0,1.0,0,0.0
1,3,2,13,19,0,1,0,9.0,1,0.0,0.0,0,0.0
1,3,1,40,25,3,1,0,10.0,0,1.0,1.0,0,0.0
1,3,0,35,28,4,1,0,7.0,0,0.0,0.0,0,0.0
1,3,1,16,33,0,0,0,12.0,1,0.0,0.0,0,0.0
1,3,2,51,23,0,0,0,10.0,1,0.0,0.0,0,0.0
1,0,2,49,19,0,0,0,10.0,1,1.0,1.0,0,0.0
1,0,1,16,21,0,1,0,12.0,1,0.0,0.0,0,0.0
1,3,1,53,32,0,1,0,12.0,1,0.0,0.0,1,0.0
1,0,1,7,24,1,1,0,17.0,1,1.0,1.0,0,0.0
1,0,2,13,25,2,1,0,9.0,0,0.0,0.0,0,0.0
1,0,1,16,33,4,2,0,7.0,0,1.0,1.0,0,0.0
1,0,2,16,35,5,2,0,7.0,1,0.0,0.0,0,0.0
1,3,2,6,28,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,2,49,40,0,2,0,10.0,1,0.0,0.0,0,0.0
1,3,1,14,19,0,0,0,12.0,1,0.0,0.0,0,0.0
1,3,0,35,23,1,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,49,27,1,3,1,10.0,1,1.0,1.0,0,1.0
1,3,2,6,27,1,3,1,10.0,1,1.0,1.0,1,1.0
1,3,2,12,28,1,3,1,10.0,1,1.0,1.0,0,1.0
1,3,2,6,29,1,3,1,10.0,1,1.0,1.0,1,1.0
1,0,1,55,19,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,1,38,17,0,0,0,16.0,1,0.0,0.0,0,0.0
1,0,0,35,29,2,1,1,7.0,0,1.0,1.0,0,0.0
1,0,0,31,30,2,1,2,7.0,1,1.0,1.0,0,0.0
1,0,0,31,30,2,1,3,7.0,1,1.0,1.0,0,0.0
1,0,0,35,32,2,1,4,7.0,0,1.0,1.0,0,0.0
1,0,2,16,33,2,1,5,7.0,1,1.0,1.0,0,0.0
1,0,0,35,33,2,1,5,7.0,1,1.0,1.0,0,0.0
1,0,0,31,35,2,2,7,7.0,0,0.0,0.0,0,0.0
1,0,0,31,36,2,2,7,7.0,1,0.0,0.0,0,0.0
1,3,1,7,21,0,0,0,15.0,1,1.0,1.0,0,0.0
1,3,2,13,23,1,0,0,9.0,1,0.0,0.0,0,0.0
1,3,1,55,18,1,0,0,10.0,1,1.0,1.0,0,0.0
1,3,1,5,19,1,1,0,10.0,1,1.0,1.0,0,0.0
1,3,2,11,19,2,0,0,10.0,0,1.0,1.0,0,0.0
1,3,1,33,20,2,1,0,10.0,0,1.0,1.0,0,0.0
1,3,0,35,23,3,1,1,7.0,0,1.0,1.0,0,0.0
1,3,0,35,23,3,1,1,7.0,0,1.0,1.0,0,0.0
1,3,0,35,25,3,3,2,7.0,0,0.0,0.0,0,0.0
1,3,2,55,25,3,2,3,10.0,1,0.0,0.0,0,0.0
1,3,2,5,25,3,2,3,10.0,1,0.0,0.0,0,0.0
1,3,2,49,20,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,35,25,0,1,0,7.0,0,0.0,0.0,0,0.0
1,3,2,49,21,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,16,18,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,16,24,0,1,1,12.0,1,1.0,1.0,0,0.0
1,3,1,16,25,1,1,2,12.0,1,0.0,0.0,0,0.0
1,3,0,35,27,2,1,2,7.0,0,0.0,0.0,0,0.0
1,3,0,35,28,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,13,21,0,1,0,9.0,1,0.0,0.0,0,0.0
1,3,2,11,21,0,1,0,10.0,1,0.0,0.0,0,0.0
1,3,2,26,16,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,16,26,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,2,16,18,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,0,31,21,0,2,0,7.0,1,0.0,0.0,0,0.0
1,3,2,62,21,0,1,1,7.0,0,0.0,0.0,0,0.0
1,3,2,13,32,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,1,40,26,0,0,0,10.0,1,1.0,1.0,0,0.0
1,3,2,11,18,0,0,0,10.0,1,1.0,1.0,0,0.0
1,3,1,40,21,0,3,0,11.0,1,0.0,0.0,0,0.0
1,3,2,43,33,0,1,0,10.0,1,0.0,0.0,1,0.0
1,3,1,33,17,3,0,0,17.0,1,1.0,1.0,0,0.0
1,3,1,33,17,3,0,0,17.0,1,1.0,1.0,0,0.0
1,3,1,40,18,3,0,0,10.0,1,1.0,1.0,0,0.0
1,3,1,16,22,5,1,0,7.0,0,0.0,0.0,0,0.0
1,3,1,7,28,7,1,0,15.0,1,0.0,0.0,0,0.0
1,0,0,43,23,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,36,25,0,0,0,13.0,1,0.0,0.0,1,0.0
1,3,2,16,21,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,16,19,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,55,18,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,6,20,0,0,0,9.0,1,0.0,0.0,1,0.0
1,3,2,49,23,0,0,0,10.0,0,0.0,0.0,0,0.0
1,3,2,16,19,0,0,0,7.0,1,0.0,0.0,0,0.0
1,0,2,15,19,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,10,22,1,2,0,10.0,1,1.0,1.0,0,0.0
1,3,2,13,21,2,1,0,9.0,0,1.0,1.0,0,0.0
1,3,1,38,24,2,2,0,12.0,1,0.0,0.0,0,0.0
1,3,0,31,23,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,0,35,32,0,1,1,7.0,1,0.0,0.0,0,0.0
1,3,1,54,34,1,1,2,10.0,0,0.0,0.0,1,0.0
1,3,1,27,34,1,1,2,14.0,1,0.0,0.0,1,0.0
